Hypersensitivity and angioedema may also develop, which is considered a sign of the response of the body's <ADJ> immune <ET> system.	Une hypersensibilité et un œdème de Quincke peuvent également se développer, ce qui est considéré comme un signe de la réponse du <NC> système <ADJ> immunitaire du corps.
12 infants vaccinated with Rotarix developed severe rota<NC> virus <NC> gastroenteritis compared to 77 cases among those who received placebo .	0,1 % des nourrissons vaccinés avec Rotarix , chez qui l' efficacité a été évaluée , ont développé de graves <ET> gastro <PONCT> - <NC> entérites dues à des rota<NC> virus ( 12 sur plus de 9 000 ) , contre 0,9 % des enfants sous placebo ( 77 sur près de 9 000 ) .
Contagious period: human blood can <ADJ> infect mosquitoes shortly before the appearance of <NC> fever and during the first three to five days of the disease.	Période de transmissibilité : le sang humain peut contaminer des moustiques un peu avant l’apparition de la <NC> fièvre et durant les premiers trois à cinq jours de la maladie.
In particular, his leadership during the <NPP> SARS <NC> outbreak saw the NML make a significant contribution to the identification and control of the disease.	Par exemple, le LNM, qui était sous sa direction au cours de l’éclosion du SRAS, a largement contribué à l'identification de la maladie et à la lutte contre celle-ci.
Probable <NC> transmission of <NC> vaccine strain of YF <NC> virus from a mother to her infant through breastfeeding has been reported; therefore, in general, breastfeeding mothers should not be vaccinated with YF <NC> vaccine.	On a signalé la <NC> transmission probable d'une souche du <NC> vaccin du <NC> virus de la fièvre jaune de la mère à son nourrisson pendant l'allaitement. Par conséquent, en règle générale, les mères qui allaitent ne devraient pas être <NC> vaccinées avec le <NC> vaccin contre la fièvre jaune.
Dis<ADJ> infectants labelled with efficacy claims against the spore form of Clostridium difficile should indicate specific directions for use, including:	Les désinfectants qui présentent sur leur étiquette des allégations d'efficacité contre Clostridium difficile sous forme de spores doivent indiquer un mode d'emploi précis, et notamment:
When indinavir is administered as monotherapy resistant <NC> viruses rapidly emerge ( see section 5.1 ) .	Lorsque l’ indinavir est administré en monothérapie , des <NC> virus résistants se développent rapidement ( voir rubrique 5.1 ) .
Depending on the overall condition of the patient , blood tests may be performed less often , for example every one to three months .	Suivant l’ état général du patient , la surveillance hématologique peut être moins fréquente , par exemple mensuelle ou trimestrielle .
It is sometimes possible to use NSAIDs for a while and then discontinue them for periods of time without recurrent <NC> symptoms, thereby decreasing side-effect risks.	Il est parfois possible d'utiliser des AINS pendant un certain temps, puis d'y mettre fin pour des périodes de temps sans <NC> symptômes récurrents, ce qui diminue les risques d'effets secondaires.
• Your doctor may require blood tests in certain situations in order to avoid that you develop damage to the muscles ( rhabdomyolysis ) .	• Dans certains cas , votre médecin prescrira des analyses de sang pour éviter le développement de lésions musculaires ( rhabdomyolyse ) .
For some diseases, such as the haemorrhagic <NC> fever with renal syndrome associated with hanta<NC> virus infection, the principal mode of <NC> transmission is inhalation but the primary focus of disease may not be the <NC> lung <ET> ##s.	Dans certaines maladies comme la <NC> fièvre hémorragique avec syndrome rénal, due à un hantavirus, le mode principal de <NC> transmission est l’inhalation, mais le foyer primaire de la maladie n’est pas toujours le poumon.
When elective splenectomy is planned, all recommended <NC> vaccines should ideally be administered at least 2 weeks before surgery.	Lorsqu'une splénectomie non urgente est prévue, tous les <NC> vaccins recommandés devraient idéalement avoir été administrés au moins deux semaines avant la chirurgie.
This compares to 97 per cent of migrant <NC> deaths recorded along this route in 2014.	En 2014, 97% des <NC> décès de migrants ont été enregistrés le long de cet itinéraire.
Descriptive epidemiology of enteric <NC> illness for selected reportable diseases in Ontario, 2003	Épidémiologie descriptive de certaines <NC> maladies entériques signalées à titre de <NC> maladies à déclaration obligatoire en Ontario, 2003
The C6 antibody Lyme disease test for dogs is already available in some veterinary practices to test for antibodies resulting from recent vaccination.	L'anticorps C6 maladie de Lyme pour les chiens de test est déjà disponible dans certains cabinets vétérinaires pour tester les anticorps résultant de la récente vaccination.
No new human cases of <NC> infection with swine <NC> influenza <NC> viruses or variants were reported in week 51 or 52.	Aucun nouveau cas humain de l'influenza porcine (ou variantes) n'a été signalé au cours des semaines 51 et 52.
These reveal namely some adaptation difficulties, anxious and depressive <NC> symptoms.	Ceux-ci révèlent notamment des difficultés d'adaptation, des <NC> symptômes anxieux et dépressifs.
Administration of <NC> fluticasone furoate to women who are breastfeeding should only be considered if the expected benefit to the mother is greater than any possible risk to the child .	L’ administration de furoate de fluticasone aux femmes qui allaitent ne sera envisagée que si les bénéfices attendus pour la mère sont supérieurs aux risques potentiels encourus par le nouveau-né ou le nourisson .
Currently statins are prescribed to patients based on their future risk of cardiovascular disease – mainly driven by age – which excludes many individuals who may benefit from them.	À l'heure actuelle, les statines sont prescrites à des patients qui présentent un futur risque d'accidents cardiaques, souvent déterminé par l'âge, ce qui exclut de nombreuses personnes qui pourraient en bénéficier.
After all <NC> symptoms and signs have cleared up, and the <NC> infection has been controlled, daily treatment to suppress the parasite is required.	Une fois les signes et les <NC> symptômes disparus et l'<NC> infection maîtrisée, un traitement quotidien doit être amorcé pour assurer la suppression permanente du parasite.
Medicinal product subject to restricted medical prescription ( See Annex I Summary of Product Characteristics , 4.2 ) .	Médicament soumis à prescription médicale restreinte ( voir Annexe I : Résumé des Caractéristiques du Produit , rubrique 4.2 ) .
The good news is that after two years of fighting for the appropriate permits, I now work in a hospital.	La bonne nouvelle, c’est qu’après deux ans de combat pour obtenir les autorisations nécessaires, je travaille maintenant à l’hôpital.
The adjuvant identified is aluminum hydroxide, a component of most of the currently used veterinary <NC> vaccines.	L'adjuvant identifié est l'hydroxyde d'aluminium, un composant de la plupart des <NC> vaccins vétérinaires utilisés actuellement.
It should be prescribed by a doctor after all the examinations and all the tests have been done to establish the cause of the pain.	Il devrait être prescrit par un médecin après tous les examens et tous les tests ont été effectués pour établir la cause de la douleur.
This two and a half day meeting provided an overview of all vaccine preventable diseases and new <NC> vaccines in development.	Cette réunion de deux jours et demi a donné un aperçu de toutes les maladies qui peuvent être évitées par la vaccination ainsi que des nouveaux <NC> vaccins en développement.
Based upon the clinical expression of the condition, the second and third tests characterize the probability to respond to the therapy and the capacity to benefit from the therapy, respectively.	Selon le tableau clinique de la maladie, les deux autres tests caractérisent respectivement la probabilité de répondre au traitement et la capacité de jouir des effets bénéfiques du traitement.
Patients receiving ACE inhibitors who develop jaundice or marked elevations of hepatic enzymes should discontinue the ACE inhibitor and receive appropriate medical follow-up ( see 4.8 Undesirable effects ) .	Les patients sous IEC qui développent une jaunisse ou qui présentent une élévation marquée des enzymes hépatiques doivent arrêter le traitement par IEC et bénéficier d’ une surveillance médicale appropriée ( cf . 4.8 « Effets indésirables ) .
Kidney Disease: Hypertension can damage the blood vessels and filters in the kidneys, so that the kidneys cannot excrete waste properly.	Insuffisance rénale: l’Hypertension peut endommager les vaisseaux sanguins et les filtres dans les reins, afin que les reins ne peuvent pas excréter les déchets correctement.
Recommendations from the report To lower the rising rates of liver cancer cases and <NC> deaths, it will be important to: Find and treat people who have hepatitis B or C. This can reduce progression to chronic <NC> infection, which can lead to cancer.	Recommandations du rapport Pour contrer la hausse des taux d'incidence et de mortalité associés au cancer du foie, nous devrons prendre les mesures suivantes : Repérer et traiter les personnes atteintes d'hépatite B ou C. On peut ainsi éviter que l'<NC> infection évolue vers la chronicité et, éventuellem
The <NC> symptoms of this new flu <NC> virus are similar to the <NC> symptoms of <ADJ> seasonal <NC> flu and include <NC> fever, <ET> co <NC> ##ugh, <ADJ> sor <ET> ##e throat, runny or stuffy nose, body aches, headache, chills and fatigue.	Les <NC> symptômes de ce nouveau <NC> virus sont semblables aux <NC> symptômes de la <NC> grippe <ADJ> saisonnière et incluent <NC> fièvre, <NC> toux, <NC> maux <P> de <NC> gorge, congestion ou écoulement nasal, courbatures, maux de tête, frissons et fatigue.
Please tell your doctor or pharmacist if the person for whom the <NC> vaccine is intended is taking or has recently taken any other <NC> medicines , including <NC> medicines obtained without a prescription .	Si la personne qui doit se faire <NC> vacciner a pris récemment d’autres <NC> médicaments, y compris des <NC> médicaments obtenus sans ordonnance, parlez en à votre médecin ou à votre pharmacien.
These drinks may make your <NC> symptoms worse.	Ces breuvages peuvent aggraver vos <NC> symptômes.
Fluticasone furoate GSK nasal spray should be used within 2 months after first opening .	Le pulvérisateur nasal de Furoate de fluticasone GSK doit être utilisé dans les 2 mois suivant la première utilisation .
Caution: The product has strong effect be careful when using on someone with heart or eye disease, it is not suitable for children.	Attention: Le produit a fort effet être prudent lors de l'utilisation sur quelqu'un avec une maladie cardiaque ou de l'oeil, il ne convient pas pour les enfants.
Also, possible reason could be an allergic reaction to an athlete in those or other components of the drug, which has not been identified for any reason during the preliminary medical examination before the start of the course.	En outre, une raison possible pourrait être une réaction allergique à un athlète dans ceux ou d'autres composants du médicament, qui n'a été identifié pour aucune raison lors de l'examen médical préliminaire avant le début du cours.
Inflammation and immune activation with <NPP> HIV Chronic <NPP> HIV <NC> infection is associated with excessive levels of inflammation and activation of the <ADJ> immune <ET> system.	L'inflammation et l'activation du <NC> système <ADJ> immunitaire avec le <NPP> VI <NC> ##H L'<NC> infection chronique par le <NPP> VI <NC> ##H est associée à des niveaux excessifs d'inflammation et d'activation du <NC> système <ADJ> immunitaire.
The combination of lopinavir and ritonavir is used with other medications to treat human immunodeficiency <NC> virus (<NPP> HIV) <NC> infection.	La combinaison du lopinavir et du ritonavir est employée avec d'autres médicaments pour traiter l'<NC> infection de (HIV) de <NC> virus d'immunodéficience humaine.
Truvada is a treatment for Human Immunodeficiency Virus ( <NPP> HIV ) <NC> infection in adults over 18 years of age .	Truvada est utilisé pour traiter l’ <NC> infection par le virus de l’ immunodéficience humaine ( <NPP> VI <NC> ##H ) chez l’ adulte de plus de 18 ans .
There appears to be an upward shift in the median age at disease <NC> onset for children with and without history of immunization.	Un déplacement vers le haut semble s'être opéré dans l'âge médian de survenue de la maladie chez les enfants vaccinés et non vaccinés.
List in chronological order reports of ultrasound tests done on this patient as a part of care for the current <NC> illness.	Liste dans des rapports chronologiques d'ordre des essais d'ultrasons faits sur ce patient comme partie de soin pour la <NC> maladie courante.
The other two indicators are: The wait time from when a patient is assessed or registered in the <NC> emergency department to the time they are first seen by a physician.	Les deux autres indicateurs sont : Le temps d'attente entre le moment où un patient est évalué ou inscrit à l'urgence jusqu'au moment où il voit un médecin pour la première fois.
This revolutionary approach will be a departure from current treatments, which only manage the <NC> symptoms or complications of the disorder.	Cette approche révolutionnaire se démarque des traitements actuels, lesquels ne s'attaquent qu'aux <NC> symptômes ou aux complications issues de ce trouble.
Its effects on the central nervous system are also believed to help treat some forms of epilepsy that are caused by higher <NC> fluid levels in the central nervous system.	On pense également que ses effets sur le système nerveux central aident à traiter certaines formes d'épilepsie causées par la présence de niveaux liquidiens excessifs à l'intérieur du système nerveux central.
This drug also works as an antiviral, and is used to prevent and treat <NC> influenza A.	C'est aussi un médicament pour prévenir et traiter la <NC> grippe A.
Always vary the sites you inject , to avoid lumps ( see 5 Possible side effects ) .	Variez les sites d’ injection pour éviter les dic boursouflures ( voir section 5 Quels sont les effets indésirables éventuels ) .
Drug development programs should usually include the pediatric patient population when a product is being developed for a disease or condition in adults and it is anticipated the product will be used in the pediatric population.	Les programmes de mise au point de médicaments pour une maladie ou une affection chez les adultes devraient généralement inclure la population des patients pédiatriques quand on prévoit utiliser ce produit chez les enfants.
The <NC> isolation of the marker allows the development of diagnostic <NC> assays that can be used to detect the serotypes in the sample.	L'<NC> isolement de ce marqueur permet la mise au point de méthodes diagnostiques qui peuvent servir à détecter les sérotypes dans un échantillon.
Each dose of IPV-containing <NC> vaccine is 0.5 mL.	Chaque dose du <NC> vaccin contenant le VPI est de 0,5ml.
In patients , whose CrCl was below 60 ml/ min or patients with end-stage <ADJ> ren <ET> ##al disease the mean <NC> exposure to hydroxycarbamide was approximately 64 % higher than in patients with normal renal function .	Chez les patients ayant une CrCl inférieure à 60 mL/ min ou ceux présentant une néphropathie au stade terminal , l' <NC> exposition moyenne à l' hydroxycarbamide était supérieure de 64 % environ à celle des patients présentant une fonction rénale normale .
Flush fixed box for 1 module	Boîtier mural fixe pour 1 module
Not combined drug and alcoholic beverages.	Non médicament combiné et boissons alcoolisées.
Not combined drug and alcoholic beverages.	Non-combiné de médicaments et de boissons alcoolisées.
It works by increasing urine output , reducing the amount of <NC> fluid in the blood and reducing <ET> blood pressure .	Ceci cause la vasodilatation ( élargissement des vaisseaux sanguins ) , de sorte que la pression artérielle diminue . L’ hydrochlorothiazide est un diurétique , qui est un autre type de traitement antihypertenseur .
Currently no gene therapy is yet registered for any of the inherited or acquired blood or immune diseases.	Pourtant aujourd’hui, aucun médicament de thérapie génique n’est enregistré pour traiter des maladies du sang et du système immunitaire, qu’elles soient rares ou non.
A few individuals developed abnormalities in liver function tests, but in general, these resolved or failed to progress in the face of continuing <NC> exposure to the drug.	Quelques personnes ont obtenus des résultats anormaux aux tests de la fonction hépatique, mais en général, ils ont disparu ou n'ont pas été aggravés par la poursuite de l'<NC> exposition au médicament.
Some countries, such as the US and Australia, said they had imposed <NC> restrictions in order to deal with the risk posed by the serious disease, but were monitoring the situation and adapting their measures.	Certains pays, comme les États-Unis et l'Australie, ont dit qu'ils avaient imposé des <NC> restrictions afin de prévenir les risques que représentait cette maladie grave, mais qu'ils surveillaient la situation et adaptaient leurs mesures.
Infection of unvaccinated birds with the <NC> vaccine <NC> virus from vaccinated birds does not induce any sign of disease .	L’ infection des oiseaux non <NC> vaccinés par le <NC> virus <NC> vaccinal issu des oiseaux <NC> vaccinés ne produit aucun signe de pathologie .
If you are over the age of 65, use the lowest effective dosage under close medical supervision.	Si vous êtes âgé de plus de 65 ans, n'utilisez que la plus faible dose efficace sous bonne supervision.
In chronic human immunodeficiency <NC> virus (<NPP> HIV) <NC> infection, therapeutic <NC> vaccines stimulate pre-existing and new <NC> immunity against <NPP> HIV.	Dans l'<NC> infection chronique par le <NC> virus de l'immunodéficience humaine (<NPP> VI <NC> ##H), les <NC> vaccins thérapeutiques stimulent l'<NC> immunité préexistante et nouvelle contre le <NPP> VI <NC> ##H.
It is used to treat the <NC> symptoms of rheumatoid arthritis, osteoarthritis, ankylosing spondylitis, and juvenile rheumatoid arthritis.	Il est utilisé pour traiter les <NC> symptômes de la polyarthrite rhumatoïde, de l'arthrose, de la spondylarthrite ankylosante et de la polyarthrite rhumatoïde juvénile.
Following this procedure , rebound ( worsening of <NC> symptoms beyond initial intensity after discontinuation of treatment ) was not observed .	En suivant cette procédure , aucun effet rebond ( aggravation des <NC> symptômes au-delà de leur intensité initiale après arrêt du traitement ) n’ a été constaté .
(3) Abnormal and Emergency Procedures	(3) Procédures à suivre dans des situations anormales et d'urgence
Although thousands of mutations were discovered as being related to the disease, the functional relevance of mutations outside protein coding regions remains unknown.	Bien que des milliers de mutations aient été découvertes en lien avec la maladie, la pertinence fonctionnelle de ces mutations en dehors des régions codant des protéines demeure inconnue.
This treatment may involve the use of aggressive immunosuppressant drugs which would be contraindicated in those with Lyme disease.	Ce traitement peut impliquer l'utilisation de médicaments immunosuppresseurs agressifs qui serait contre dans ceux avec la maladie de Lyme.
No study carried out in rats or mice was successful in showing that even a considerable and prolonged nitrate in<NC> flux results in an increase in the incidence of cancers.	Aucune étude réalisée chez le rat ou la souris n'a réussi à montrer que même un afflux considérable et prolongé de nitrates entraînait une augmentation de l'incidence des cancers.
The composition may further include an additive dispersed in the <NC> fluid.	La composition peut en outre comprendre un additif dispersé dans le liquide.
Chemotherapy offers some hope in controlling the disease, both in the <NC> lung <ET> ##s and in other parts of the body, but anticancer drugs are toxic and relatively ineffective.	La chimiothérapie offre un peu d'espoir dans la lutte contre cette maladie, tant pour le cancer du poumon que celui d'autres organes, mais les médicaments anticancéreux sont toxiques et assez peu efficaces.
Hormone replacement therapy is prescribed for protection against osteoporosis and heart disease, and relief of menopausal <NC> symptoms.	La thérapie de remplacement d'hormone est prescrite pour la protection contre l'ostéoporose et la maladie de coeur, et le soulagement des <NC> symptômes menopausal.
The compounds are of potential utility in the treatment and/or prevention of inflammatory diseases and associated conditions, in particular, in the treatment and/or prevention of pain.	Les composés sont d'une utilité potentielle dans le traitement et/ou la prévention de maladies inflammatoires et d'affections associées, en particulier, dans le traitement et/ou la prévention de la douleur.
When activated, they release a variety of mediators that lead to the signs and <NC> symptoms of allergic reactions, such as anaphylaxis.	Lorsqu'ils sont activés, ils libèrent divers médiateurs produisant les signes et <NC> symptômes des réactions allergiques, telles que l'anaphylaxie.
29 Renal impairment Treatment of <NC> influenza : Dose adjustment is recommended for adults with severe renal impairment .	Insuffisance rénale Traitement de la <NC> grippe : l' adaptation posologique est recommandée pour les adultes atteints d' une insuffisance rénale sévère .
The chart below shows a con<NC> fluence of the following indicators:	Le graphique ci-dessous montre la convergence des indicateurs suivants :
However, no RCT was identified in a systematic and comprehensive search of the medical literature.	Toutefois, aucun ECR n’a été identifié dans le cadre d’une recherche systématique et exhaustive effectuée dans la littérature médicale.
Children with high CSF <ET> white blood cell counts are still recommended to be monitored closely even if they are not admitted to hospital with suspected Lyme meningitis.	Les enfants atteints blancs numération des cellules sanguines élevées LCR est toujours recommandé de surveiller étroitement, même si elles ne sont pas admis à l'hôpital avec suspicion de méningite de Lyme.
Given the <ADJ> infectious nature of <NPP> Ebola, the use of traditional <NC> medicine is another means through which the disease is <NC> spreading.	Considérant la nature infectieuse de l'<NPP> Ebola, le recours à la médecine traditionnelle constitue également un moyen de propagation de la maladie.
in the screening clinic may be contaminated with <NC> body <ADJ> fluids such as vaginal <NC> secretions, purulent discharge, blood, etc.	sont susceptibles d’être souillés par des fluides biologiques tels que les <NC> sécrétions vaginales, des écoulements purulents, du sang, etc.
In week 20, the proportion of prescriptions for antivirals was the same as the previous week, in keeping with laboratory detections of <NC> influenza.	Au cours de la semaine 20, la proportion d'ordonnances d'antiviraux contre la <NC> grippe était semblable à la semaine précédente, conformément aux détections en laboratoire.
Lastly, prepare your hospital bag and go over its contents with the person who will be accompanying you so that she knows what you packed and where you placed the items.	Enfin, préparez votre sac d'hôpital et faites-en l'inventaire avec la personne qui vous accompagnera afin qu'elle soit au courant de son contenu et de l'emplacement des articles qu'il contient.
The problem of insufficient capacity was greatest for foreign medical teams needed to run treatment centres.	Le problème du manque de capacités était particulièrement lourd pour les équipes médicales étrangères nécessaires pour faire fonctionner les centres de traitement.
- pelvic inflammatory disease including cases due to Neisseria gonorrhoeae	- maladie inflammatoire pelvienne incluant les cas dus à Neisseria gonorrhoeae ,
The dose is repeated every 4 weeks for as long as the disease does not progress and you are able to tolerate the treatment .	La dose est réadministrée toutes les 4 semaines tant que la maladie ne progresse pas et que vous supportez bien le traitement .
From literature it is considered that this type of intranasal <NC> vaccine is able to induce an immune response without interference from maternally derived antibodies .	Les données bibliographiques indiquent cependant que les anticorps maternels n’ interfèrent pas avec la réponse immunitaire induite par ce type de <NC> vaccin intranasal .
The key to safe exercise is to work with your child's doctor to make sure his or her asthma <NC> symptoms are controlled .	L'ingrédient clé, pour que votre enfant fasse de l'exercice adéquatement, est de travailler avec son médecin pour s'assurer que ses <NC> symptômes d'asthme soient bien gérés.
If <NC> symptoms are uncontrollable or severe, client is unable to tolerate oral <NC> fluids, or the diagnosis is questionable, consultation with a physician and inpatient treatment will be needed.	Si les <NC> symptômes sont incontrôlables ou sévères, que le client ne tolère pas la prise de liquides par voie orale, ou que le diagnostic est douteux, il faut consulter un médecin et hospitaliser le client.
In volunteers with alcoholic cirrhosis , hepatic MPA glucuronidation processes were relatively unaffected by hepatic parenchymal disease .	Chez des volontaires présentant une cirrhose alcoolique , le processus de glucuronidation hépatique du MPA a été relativement peu affecté par l’ atteinte du parenchyme hépatique .
The difference was not statistically significant , however more than half of the patients in the anastrozole alone arm crossed over to a Herceptin containing regimen after progression of disease .	Cette différence n’ était pas statistiquement significative . Toutefois plus de la moitié des patientes du groupe anastrozole seul ont reçu un traitement à base de Herceptin après progression de la maladie .
Indicated for active immunization to prevent invasive meningococcal disease caused by Neisseria meningitidis serogroups A, C, Y, and W-135 in persons aged 2 years or older	- Immunisation active des adultes et enfants à partir de l'âge de 2 ans pour la prévention des maladies invasives dues à Neisseria meningitidis des sérogroupes A, C, Y, W-135.
Centre for Infectious Disease Prevention and Control.	Centre de la lutte contre les maladies transmissibles et les infections.
Once we have an investigation, I believe this doctor should be reported to the British Columbia Medical Association to be investigated on how she makes a decision without even seeing or talking to her patient.	Une fois que nous aurons fait enquête, je crois que ce médecin devrait être signalé à l'Association médicale de la Colombie-Britannique, qui devrait se prononcer sur la conduite de cette praticienne qui prend une telle décision sans avoir vu son patient ou lui avoir parlé.
If a new manic , mixed , or depressive episode occurs , olanzapine treatment should be continued ( with dose optimisation as needed ) , with supplementary therapy to treat mood <NC> symptoms , as clinically indicated .	Si un nouvel épisode ( maniaque , mixte ou dépressif ) survient , le traitement par l’ olanzapine doit être poursuivi ( à la posologie optimale ) . Selon l’ expression clinique de l’ épisode , un traitement de la symptomatologie thymique sera associé .
having regard to the final annual accounts of the European Centre for Disease Prevention and Control for the financial year 2013,	vu les comptes annuels définitifs du Centre européen de prévention et de contrôle des maladies relatifs à l'exercice 2013,
Although rare, some of these reactions have involved anaphylaxis, a severe type of allergic reaction which may result in circulatory collapse, shock and even death.	Même si ces réactions indésirables sont rares, elles peuvent comprendre l'anaphylaxie qui est une réaction allergique grave pouvant résulter en un collapsus et choc circulatoire mortel.
In this study, the longterm, low-dose antibiotic use was associated with a modest decrease in the number of <ADJ> symptomatic UTIs, with a reduction in absolute risk of 6 percentage points in predisposed children, regardless of age, sex, frequency of previous UTI, and concomitant re<NC> flux.	Dans cette étude, l’utilisation à long terme d’antibiotiques faiblement dosés a été associée à une faible diminution du nombre d'infections urinaires <ADJ> symptomatiques, avec une réduction du risque absolu de 6 points de pourcentage chez les enfants prédisposés, indépendamment de leur âge, leur sexe, la
Managing the End User Quarantine Tool (EUQ)	Gestion de l'outil End User Quarantine (EUQ)
In most cases, provinces include representation from federal regional officials in their nuclear emergency plans.	Dans la plupart des cas, les provinces incluent dans leur plan en cas d'urgence nucléaire des représentants fédéraux régionaux.
Currently, medical users can grow their own cannabis but growers can't supply the drug to more than one user at a time.	Actuellement, les usagers médicaux du cannabis peuvent cultiver le cannabis destiné à leur consommation personnelle, mais les producteurs n'ont pas le droit de fournir plus d'un client.
Currently, medical users can grow their own cannabis but growers can't supply the drug to more than one user at a time.	Actuellement, les usagers médicaux du cannabis peuvent cultiver le cannabis destiné à leur consommation personnelle, mais les producteurs n’ont pas le droit de fournir plus d’un client.
The obtained FSH is especially useful for the prophylaxis and treatment of disorders and medical indications where FSH preparations are considered as useful remedies.	La FSH obtenue est particulièrement utile pour la prophylaxie et le traitement des troubles et des indications médicales dans lesquels des préparations de FSH sont considérées comme étant des remèdes utiles.
UV radiation is often used in hospitals to kill microorganisms during and after surgical procedures to prevent the <NC> spread of disease.	Le rayonnement UV est souvent utilisé dans les hôpitaux pour tuer les micro-organismes pendant et après les interventions chirurgicales pour prévenir la propagation des maladies.
Moreover, some antidepressants effectively treat certain types of chronic pain, even for patients with no <NC> symptoms of depression.	D’ailleurs, certains antidépresseurs sont efficaces pour traiter certains types de douleur chronique, même chez les personnes qui ne présentent pas de <NC> symptômes dépressifs.
Water is unlikely to be a source of <NC> transmission of the notified <NC> vaccine strain since drinking water treatment plants are expected to inactivate the <NC> influenza <NC> viruses.	L'eau est une source de <NC> transmission peu probable de la souche <NC> vaccinale déclarée, puisque les stations de traitement d'eau potable sont censées inactiver les <NC> virus grippaux.
The investigation included a survey of major paediatric hospitals in Canada regarding the use of propofol in ICU settings for sedation in children.	Dans ce cas, l'investigation comprenait un sondage auprès des principaux hôpitaux pédiatriques au Canada concernant l'usage du Propofol en tant que sédatif chez les enfants dans les unités de soins intensifs.
It is important not to abruptly discontinue taking this medication once you have started taking it, as doing so may cause withdrawal <NC> symptoms.	Il est important de ne pas interrompre brusquement la prise de ce médicament une fois que vous avez commencé à le prendre, car cela pourrait provoquer des <NC> symptômes de sevrage.
The main measure of effectiveness was the change in <NC> symptoms , including body temperature , <NC> breathing and recovery over a period of between two weeks and two months .	Le principal critère d’évaluation de l’efficacité était la modification des <NC> symptômes, notamment de la température corporelle, de la <NC> respiration et de la récupération sur une période comprise entre deux semaines et deux mois.
In week 43, two new <NC> outbreaks of <NC> influenza A were reported in long-term care facilities (Figure 6).	Au cours de la semaine 43, deux nouvelles éclosions de la <NC> grippe A ont été signalées dans des établissements de soins de longue durée (figure 6).
Children born to poor mothers are less likely to be immunized or taken to clinics for treatment of potentially fatal diseases, such as <NC> pneumonia and diarrhea.	Les enfants nés de mères démunies auront moins de chance de se faire vacciner ou de se faire amener à la clinique pour le traitement de maladies potentiellement fatales, comme la <NC> pneumonie et la diarrhée.
The worker who experiences <NC> symptoms only when exposed to this agent may be able to work in other jobs, but permanently unable to work in the specific job for which she or he has the most training and experience.	S’il ne présente des troubles que lorsqu’il est exposé à cet agent, il pourra exercer d’autres activités, mais il sera définitivement incapable d’exercer le métier dans lequel il avait acquis le plus de compétence et d’expérience.
In all three studies , the main measure of effectiveness was the number of patients with an improvement in <NC> symptoms of at least 20 % after six months .	Dans les trois études , le principal critère d’ évaluation de l’ efficacité a été le nombre de patients qui ont présenté une amélioration d’ au moins 20 % des <NC> symptômes après six mois .
Using other medications to manage withdrawal <NC> symptoms, such as methadone (used for opiate treatment), other pain pills or prescribed psychiatric pills	Utiliser d’autres substances pour prendre en charge les <NC> symptômes de sevrage, comme la méthadone (traitement pour la dépendance aux opiacés), d’autres médicaments contre la douleur ou des médicaments sur ordonnance pour les troubles psychiatriques.
The centre has been responsible for reducing the number of emergency room visits, decreasing hospital admissions and shortening patient stays in hospital.	Le travail du centre a entraîné une réduction du nombre de visites aux salles d'urgence, du nombre d'admissions à l'hôpital, et de la durée du séjour des patients hospitalisés.
Because the huge amount of blood samples that pig flu patients came to the laboratory were negative for the <ET> swine flu - or for any other flu.	Parce que la grande quantité d'échantillons de sang que les patients atteints de <NC> grippe <ADJ> porcine sont venus au laboratoire étaient négatifs pour la <NC> grippe <ADJ> porcine - ou pour toute autre grippe.
Zavesca is indicated for the oral treatment of adult patients with mild to moderate type 1 Gaucher disease .	Zavesca est indiqué pour le traitement par voie orale des patients adultes atteints de la maladie de Gaucher de type 1 légère à modérée .
The <NC> symptoms of intracranial hypertension can include headache and nausea with vomiting.	Les <NC> symptômes d’une hypertension intracrânienne peuvent être notamment des maux de tête et des nausées accompagnés de vomissements.
If the chance of becoming <VPP> in <ADJ> ##fected with <NPP> HIV is low, either because it is unlikely that the source person was <NPP> HIV-positive or because the way they were exposed has a low risk of <NC> transmission, PEP may not be recommended.	Si les risques d’infection par le <NPP> VI <NC> ##H sont minces—soit parce qu’il est probable que la personne source était séronégative ou parce que la nature de l’exposition comporte de faibles risques de <NC> transmission, il se peut que la PPE ne soit pas recommandée.
The drug is used with caution in the treatment of patients with Parkinson's disease.	Le médicament est utilisé avec prudence dans le traitement des patients atteints de la maladie de Parkinson.
Zinc - This is known to help protect the <ADJ> immune <ET> system form the rigors of exercise	Zinc - ceci est connu pour aider à protéger la <NC> système <ADJ> immunitaire forme les rigueurs de l’exercice
The aim of those rules is to prevent the introduction or <NC> spread of animal diseases resulting from the placing on the market of products of animal origin.	Ces règles ont en outre pour objectif de prévenir l'introduction ou la propagation de maladies des animaux à la suite de la mise sur le marché de produits d'origine animale.
In most cases, the condition is the result of the surgical removal of a portion of the intestines as part of treatment for conditions like Crohn’s disease or intestinal cancer.	La plupart du temps, le problème résulte de l’ablation d’une partie de l’intestin lors du traitement chirurgical d’une maladie comme le cancer de l’intestin ou la maladie de Crohn.
Diabetes can lead to serious complications and premature death. However, if someone has <NC> diabetes, steps can be taken to control the disease and lower the risk of complications.	Les personnes atteintes de <NC> diabète peuvent toutefois prendre des mesures pour contrôler la maladie et ainsi réduire les risques de complications.
